Symbol,Name
MOAT,VANECK VECTORS UCITS ETFS PLC VANECK V MORNINGSTAR US WIDE MOAT UCTIS
CXAP,UBS ETFS PLC UBSETF CMCI EX-AGRICULTURE USD
HEWA,HSBC ETFS PLC HSBC ECONOMIC SCALE WORLDWIDE EQ UCITS ¿
JNKE,SSGA SPDR ETFS EUROPE I PLC SPDR BBARC EURO HY BOND UCITS
OVZA,ETFS METAL SECURITIES LIMITED ETFS PHYSICAL PLATINUM DT ZERT
BCCU,UBS ETFS PLC UBSETF BLOOMBERG COMMODITY CMCI A-DIS
HMAD,HSBC ETFS PLC HSBC MSCI AC FAR EAST EXJAPAN UCITSETF $
UC15,UBS ETFS PLC UBS ETFS PLC - CMCI COMPOSITE SF USD A
UC14,UBS ETFS PLC UBS ETFS PLC - CMCI COMPOSITE SF USD A
UC90,UBS ETFS PLC UBSETF CMCI COMPOSITE GBP A-ACC
OGY3,ETFS EQUITY SECURITIES LTD 3X DAILY SHORT DAX 30 DT ZERT
OGYL,ETFS EQUITY SECURITIES LTD LEV 3X DLY LNG DAX 30 DT ZERT
GFGB,VANECK VECTORS UCITS ETFS PLC VE VECTORS GLOBAL FALLEN ANGEL HY BOND
SSHY,PIMCO FIXED INCOME SOURCE ETFS PLC PIMCO SHT TERM HI YLD CORP BOND SRSOURCE
EURL,SSGA SPDR ETFS EUROPE I PLC SPDR FTSE EPRA EUR EX UK RE
SUSD,SSGA SPDR ETFS EUROPE I PLC SPDR BBARC  0-3 US CORPORATE BOND
HWWD,HSBC ETFS PLC HSBC MULTI FACTOR WORLDWIDE EQ UCITS $
JNKS,SSGA SPDR ETFS EUROPE I PLC SPDR BBARC 0-5 YR US HIGH YIELD BOND
SEUC,SSGA SPDR ETFS EUROPE I PLC SPDR BBARC  0-3 EURO CORPORATE BOND
HYGB,VANECK VECTORS UCITS ETFS PLC VE VECTORS EMERGING MARKETS HY BOND
OUES,ETFS EQUITY SECURITIES LTD 3X DAILY SHORT STX 50 DT ZERT
STEA,PIMCO FIXED INCOME SOURCE ETFS PLC PIMCO SHORT HIGH CORP BD UCITS EUR HDG A
EMDD,SSGA SPDR ETFS EUROPE I PLC SPDR BBARC EM LOCAL BOND UCITS $
GDXJ,VANECK VECTORS UCITS ETFS PLC VANECK VECTORS JNR GOLD MINERS A SHARES
USDV,SSGA SPDR ETFS EUROPE I PLC SPDR S&P US DIVIDEND ARISTOCRATS UCITETF
SUSC,SSGA SPDR ETFS EUROPE I PLC SPDR BBARC 0-3 US CORPORATE BOND
EMDL,SSGA SPDR ETFS EUROPE I PLC SPDR BBARC EM LOCAL BOND UCITS
GJGB,VANECK VECTORS UCITS ETFS PLC VANECK VECTORS JNR GOLD MINERS A SHARES
GLTY,SSGA SPDR ETFS EUROPE I PLC SPDR BBARC UK GILT UCITS ET
TSY3,SSGA SPDR ETFS EUROPE I PLC SPDR BBARC 1-3 US TREASURY BOND
OGB5,ETFS METAL SECURITIES AUSTRALIA LTD RED PREF SHS
UC48,UBS ETFS PLC UBSETF MSCI AC ASIA EX JAPAN A-ACC
HEWD,HSBC ETFS PLC HSBC ECONOMIC SCALE WORLDWIDE EQ UCITS $
ERNS,ISHARES IV PLC ISHS ¿ ULTRASHORT BD UCITS ETFGBP DIST
NGAF,ETFS COMMODITY SECURITIES LIMITED ETFS LONGER DATED NATURAL GAS
GBJP,ETFS FOREIGN EXCHANGE LIMITED ETFS LONG JPY SHORT GBP
PUS3,ETFS FOREIGN EXCHANGE LIMITED ETFS 3X SHORT USD LONG GBP
HWWA,HSBC ETFS PLC HSBC MULTI FACTOR WORLDWIDE EQ UCITS ¿
CXAU,UBS ETFS PLC UBSETF CMCI EX-AGRICULTURE USD
FSEU,ISHARES IV PLC ISHS EDGE MSCI EUR MULTIFAC UCITS ETFACC
IFSE,ISHARES IV PLC ISHS EDGE MSCI EUR MULTIFAC UCITS ETFACC
GDGB,VANECK VECTORS UCITS ETFS PLC VANECK VECTORS GOLD MINERS A SHARES
TRS3,SSGA SPDR ETFS EUROPE I PLC SPDR BBARC 1-3 US TREASURY BOND
OGZU,ETFS METAL SECURITIES LIMITED ETFS PSCL SWISS GOLD (DT ZERT)
CHGB,ETFS FOREIGN EXCHANGE LIMITED ETFS SHORT CHF LONG GBP
FCRU,ETFS COMMODITY SECURITIES LIMITED ETFS LONGER DATED WTI CRUDE OIL
PAGR,ETFS HEDGED COMMODITY SECURITIES LIMITED ETFS GBP DAILY HEDGED AGRI
SIME,ETFS COMMODITY SECURITIES LIMITED ETFS 1X DAILY SHORT INDUSTRIAL METALS
SGRA,ETFS COMMODITY SECURITIES LIMITED ETFS 1X DAILY SHORT GRAINS
NOKP,ETFS FOREIGN EXCHANGE LIMITED ETFS LONG NOK SHORT USD ¿
LNOK,ETFS FOREIGN EXCHANGE LIMITED ETFS LONG NOK SHORT USD
ALUM,ETFS COMMODITY SECURITIES LIMITED ETFS ALUMINIUM
SNZP,ETFS FOREIGN EXCHANGE LIMITED ETFS SHORT NZD LONG USD ¿
3CUS,ETFS COMMODITY SECURITIES LIMITED ETFS 3X DAILY SHORT COPPER
USD2,ETFS FOREIGN EXCHANGE LIMITED ETFS SHORT GBP LONG USD ¿
SOYB,ETFS COMMODITY SECURITIES LIMITED ETFS SOYBEANS
SCOM,ETFS FOREIGN EXCHANGE LIMITED ETFS BULL USD VS COMDTY CCY BASKET SEC
CAGB,ETFS FOREIGN EXCHANGE LIMITED ETFS SHORT CAD LONG GBP
FLIV,ETFS COMMODITY SECURITIES LIMITED ETFS LONGER DATED LIVESTOCK
LSYO,ETFS COMMODITY SECURITIES LIMITED ETFS 2X DAILY LONG SOYBEAN OIL
LUSB,ETFS FOREIGN EXCHANGE LIMITED ETFS BULL USD VS G10 CCY BASKET SEC
LEUR,ETFS FOREIGN EXCHANGE LIMITED ETFS LONG EUR SHORT USD
SNZD,ETFS FOREIGN EXCHANGE LIMITED ETFS SHORT NZD LONG USD
AIGP,ETFS COMMODITY SECURITIES LIMITED ETFS PRECIOUS METALS
LWEA,ETFS COMMODITY SECURITIES LIMITED ETFS 2X DAILY LONG WHEAT
AIGE,ETFS COMMODITY SECURITIES LIMITED ETFS ENERGY
CRUD,ETFS COMMODITY SECURITIES LIMITED ETFS WTI CRUDE OIL
COFF,ETFS COMMODITY SECURITIES LIMITED ETFS COFFEE
CADP,ETFS FOREIGN EXCHANGE LIMITED ETFS LONG CAD SHORT USD ¿
NG3S,ETFS COMMODITY SECURITIES LIMITED ETFS 3X DAILY SHORT NATURAL GAS
SCTO,ETFS COMMODITY SECURITIES LIMITED ETFS 1X DAILY SHORT COTTON
SSFT,ETFS COMMODITY SECURITIES LIMITED ETFS 1X DAILY SHORT SOFTS
3WHS,ETFS COMMODITY SECURITIES LIMITED ETFS 3X DAILY SHORT WHEAT
FPET,ETFS COMMODITY SECURITIES LIMITED ETFS LONGER DATED PETROLEUM
SUGA,ETFS COMMODITY SECURITIES LIMITED ETFS SUGAR
LAU3,ETFS FOREIGN EXCHANGE LIMITED ETFS 3X LONG AUD SHORT USD
AUP3,ETFS FOREIGN EXCHANGE LIMITED ETFS 3X LONG AUD SHORT GBP
SOYO,ETFS COMMODITY SECURITIES LIMITED ETFS SOYBEAN OIL
LNGA,ETFS COMMODITY SECURITIES LIMITED ETFS 2X DAILY LONG NATURAL GAS
3SUL,ETFS COMMODITY SECURITIES LIMITED ETFS 3X DAILY LONG SUGAR
3AUS,ETFS COMMODITY SECURITIES LIMITED ETFS 3X DAILY SHORT GOLD
PENR,ETFS HEDGED COMMODITY SECURITIES LIMITED ETFS GBP DAILY HEDGED ENERGY
3CRL,ETFS COMMODITY SECURITIES LIMITED ETFS 3X DAILY LONG WTI CRUDE OIL
LEED,ETFS COMMODITY SECURITIES LIMITED ETFS LEAD
WEAT,ETFS COMMODITY SECURITIES LIMITED ETFS WHEAT
AGAP,ETFS COMMODITY SECURITIES LIMITED ETFS AGRICULTURE ¿
NOGB,ETFS FOREIGN EXCHANGE LIMITED ETFS SHORT NOK LONG GBP
USP5,ETFS FOREIGN EXCHANGE LIMITED ETFS 5X LONG USD SHORT GBP
LNIK,ETFS COMMODITY SECURITIES LIMITED ETFS 2X DAILY LONG NICKEL
LCNP,ETFS FOREIGN EXCHANGE LIMITED ETFS LONG CNY SHORT USD ¿
SSYO,ETFS COMMODITY SECURITIES LIMITED ETFS 1X DAILY SHORT SOYBEAN OIL
LHEA,ETFS COMMODITY SECURITIES LIMITED ETFS 2X DAILY LONG HEATING OIL
LJP3,ETFS FOREIGN EXCHANGE LIMITED ETFS 3X LONG JPY SHORT USD
SJP3,ETFS FOREIGN EXCHANGE LIMITED ETFS 3X SHORT JPY LONG USD
SAD,ETFS FOREIGN EXCHANGE LIMITED ETFS SHORT AUD LONG USD
SBUL,ETFS COMMODITY SECURITIES LIMITED ETFS 1X DAILY SHORT GOLD
LLCT,ETFS COMMODITY SECURITIES LIMITED ETFS 2X DAILY LONG LIVE CATTLE
SJPY,ETFS FOREIGN EXCHANGE LIMITED ETFS SHORT JPY LONG USD
LUD5,ETFS FOREIGN EXCHANGE LIMITED ETFS 5X SHORT EUR LONG USD
LCNY,ETFS FOREIGN EXCHANGE LIMITED ETFS LONG CNY SHORT USD
SOFF,ETFS COMMODITY SECURITIES LIMITED ETFS LONGER DATED SOFTS
CHFP,ETFS FOREIGN EXCHANGE LIMITED ETFS LONG CHF SHORT USD ¿
GBSK,ETFS FOREIGN EXCHANGE LIMITED ETFS LONG SEK SHORT GBP
SAUP,ETFS FOREIGN EXCHANGE LIMITED ETFS SHORT AUD LONG USD ¿
PCOP,ETFS HEDGED COMMODITY SECURITIES LIMITED ETFS GBP DAILY HEDGED COPPER
EXEF,ETFS COMMODITY SECURITIES LIMITED ETFS LONGER DATED EX-ENERGY
SPLA,ETFS COMMODITY SECURITIES LIMITED ETFS 1X DAILY SHORT PLATINUM
GBCH,ETFS FOREIGN EXCHANGE LIMITED ETFS LONG CHF SHORT GBP
AUDP,ETFS FOREIGN EXCHANGE LIMITED ETFS LONG AUD SHORT USD ¿
LCHF,ETFS FOREIGN EXCHANGE LIMITED ETFS LONG CHF SHORT USD
JPGB,ETFS FOREIGN EXCHANGE LIMITED ETFS SHORT JPY LONG GBP
LLEA,ETFS COMMODITY SECURITIES LIMITED ETFS 2X DAILY LONG LEAD
CARP,ETFS OIL SECURITIES LIMITED ETFS CARBON SECURITIES GBP
LSIL,ETFS COMMODITY SECURITIES LIMITED ETFS 2X DAILY LONG SILVER
SNEY,ETFS COMMODITY SECURITIES LIMITED ETFS 1X DAILY SHORT EX-ENERGY
LGBP,ETFS FOREIGN EXCHANGE LIMITED ETFS LONG GBP SHORT USD
PALL,ETFS HEDGED COMMODITY SECURITIES LIMITED ETFS GBP DAILY HEDGED ALL COM
LAUD,ETFS FOREIGN EXCHANGE LIMITED ETFS LONG AUD SHORT USD
SCAD,ETFS FOREIGN EXCHANGE LIMITED ETFS SHORT CAD LONG USD
SCHF,ETFS FOREIGN EXCHANGE LIMITED ETFS SHORT CHF LONG USD
HOGF,ETFS COMMODITY SECURITIES LIMITED ETFS LONGER DATED LEAN HOGS
COCO,ETFS COMMODITY SECURITIES LIMITED ETFS COCOA
SWEA,ETFS COMMODITY SECURITIES LIMITED ETFS 1X DAILY SHORT WHEAT
SOIL,ETFS COMMODITY SECURITIES LIMITED ETFS 1X DAILY SHORT WTI CRUDE OIL
AUGB,ETFS FOREIGN EXCHANGE LIMITED ETFS SHORT AUD LONG GBP
BRNT,ETFS COMMODITY SECURITIES LIMITED ETFS BRENT CRUDE
PHSP,ETFS METAL SECURITIES LIMITED ETFS PHYSICAL SILVER ¿
SSIL,ETFS COMMODITY SECURITIES LIMITED ETFS 1X DAILY SHORT SILVER
ENEF,ETFS COMMODITY SECURITIES LIMITED ETFS LONGER DATED ENERGY
LNRG,ETFS COMMODITY SECURITIES LIMITED ETFS 2X DAILY LONG ENERGY
LCOM,ETFS FOREIGN EXCHANGE LIMITED ETFS BEAR USD VS COMDTY CCY BASKET SEC
FBRT,ETFS COMMODITY SECURITIES LIMITED ETFS LONGER DATED BRENT CRUDE
PHPP,ETFS METAL SECURITIES LIMITED ETFS PHYSICAL PM BASKET ¿
OSB1,ETFS OIL SECURITIES LIMITED ETFS BRENT 1YR
LAGR,ETFS COMMODITY SECURITIES LIMITED ETFS 2X DAILY LONG AGRICULTURE
LIME,ETFS COMMODITY SECURITIES LIMITED ETFS 2X DAILY LONG INDUSTRIAL METAL
NGSP,ETFS COMMODITY SECURITIES LIMITED ETFS NATURAL GAS ¿
SCOP,ETFS COMMODITY SECURITIES LIMITED ETFS 1X DAILY SHORT COPPER
EUP5,ETFS FOREIGN EXCHANGE LIMITED ETFS 5X LONG EUR SHORT GBP
EURP,ETFS FOREIGN EXCHANGE LIMITED ETFS LONG EUR SHORT USD ¿
LNZD,ETFS FOREIGN EXCHANGE LIMITED ETFS LONG NZD SHORT USD
PHAG,ETFS METAL SECURITIES LIMITED ETFS PHYSICAL SILVER
PFEN,ETFS HEDGED COMMODITY SECURITIES LIMITED ETFS GBP DAILY HEDGED LNG DATED ENERGY
LBRT,ETFS COMMODITY SECURITIES LIMITED ETFS 2X DAILY LONG BRENT CRUDE
LSUG,ETFS COMMODITY SECURITIES LIMITED ETFS 2X DAILY LONG SUGAR
GBPP,ETFS FOREIGN EXCHANGE LIMITED ETFS LONG GBP SHORT USD ¿
NG3L,ETFS COMMODITY SECURITIES LIMITED ETFS 3X DAILY LONG NATURAL GAS
SI3L,ETFS COMMODITY SECURITIES LIMITED ETFS 3X DAILY LONG SILVER
BULL,ETFS COMMODITY SECURITIES LIMITED ETFS GOLD
HOGS,ETFS COMMODITY SECURITIES LIMITED ETFS LEAN HOGS
AIGI,ETFS COMMODITY SECURITIES LIMITED ETFS INDUSTRIAL METALS
LOIL,ETFS COMMODITY SECURITIES LIMITED ETFS 2X DAILY LONG WTI CRUDE OIL
PBRT,ETFS HEDGED COMMODITY SECURITIES LIMITED ETFS GBP DAILY HEDGED BRENT CRUDE
PHPM,ETFS METAL SECURITIES LIMITED ETFS PHYSICAL PM BSKT
CORN,ETFS COMMODITY SECURITIES LIMITED ETFS CORN
AIGX,ETFS COMMODITY SECURITIES LIMITED ETFS EX-ENERGY
LPET,ETFS COMMODITY SECURITIES LIMITED ETFS 2X DAILY LONG PETROLEUM
BULP,ETFS COMMODITY SECURITIES LIMITED ETFS GOLD ¿
3CRS,ETFS COMMODITY SECURITIES LIMITED ETFS 3X DAILY SHORT WTI CRUDE OIL
SLVR,ETFS COMMODITY SECURITIES LIMITED ETFS SILVER
AIGC,ETFS COMMODITY SECURITIES LIMITED ETFS ALL COMMODITIES ¿
OILW,ETFS OIL SECURITIES LIMITED ETFS WTI 2MTH
AIGL,ETFS COMMODITY SECURITIES LIMITED ETFS LIVESTOCK
SUSB,ETFS FOREIGN EXCHANGE LIMITED ETFS BEAR USD VS G10 CCY BASKET SEC
SGBP,ETFS FOREIGN EXCHANGE LIMITED ETFS SHORT GBP LONG USD
3WHL,ETFS COMMODITY SECURITIES LIMITED ETFS 3X DAILY LONG WHEAT
JPYP,ETFS FOREIGN EXCHANGE LIMITED ETFS LONG JPY SHORT USD ¿
LCAD,ETFS FOREIGN EXCHANGE LIMITED ETFS LONG CAD SHORT USD
SBRT,ETFS COMMODITY SECURITIES LIMITED ETFS 1X DAILY SHORT BRENT CRUDE
NGAS,ETFS COMMODITY SECURITIES LIMITED ETFS NATURAL GAS
SHEA,ETFS COMMODITY SECURITIES LIMITED ETFS 1X DAILY SHORT HEATING OIL
NZDP,ETFS FOREIGN EXCHANGE LIMITED ETFS LONG NZD SHORT USD ¿
SALL,ETFS COMMODITY SECURITIES LIMITED ETFS 1X DAILY SHORT ALL COMMODITIES
SEKP,ETFS FOREIGN EXCHANGE LIMITED ETFS LONG SEK SHORT USD ¿
GBSP,ETFS HEDGED METAL SECURITIES LIMITED ETFS GBP DAILY HEDGED PHYSICAL GOLD
ENFX,ETFS FOREIGN EXCHANGE LIMITED ETFS G10 VS USD MULTI STRAT FX BASKET
SI3S,ETFS COMMODITY SECURITIES LIMITED ETFS 3X DAILY SHORT SILVER
LSEK,ETFS FOREIGN EXCHANGE LIMITED ETFS LONG SEK SHORT USD
UGAS,ETFS COMMODITY SECURITIES LIMITED ETFS GASOLINE
AGCP,ETFS COMMODITY SECURITIES LIMITED ETFS ALL COMMODITIES
AIGS,ETFS COMMODITY SECURITIES LIMITED ETFS SOFT
3CFS,ETFS COMMODITY SECURITIES LIMITED ETFS 3X DAILY SHORT COFFEE
3NIS,ETFS COMMODITY SECURITIES LIMITED ETFS 3X DAILY SHORT NICKEL
LTIM,ETFS COMMODITY SECURITIES LIMITED ETFS 2X DAILY LONG TIN
SKGB,ETFS FOREIGN EXCHANGE LIMITED ETFS SHORT SEK LONG GBP
NZGB,ETFS FOREIGN EXCHANGE LIMITED ETFS SHORT NZD LONG GBP
STIM,ETFS COMMODITY SECURITIES LIMITED ETFS 1X DAILY SHORT TIN
3SUS,ETFS COMMODITY SECURITIES LIMITED ETFS 3X DAILY SHORT SUGAR
LNEY,ETFS COMMODITY SECURITIES LIMITED ETFS 2X DAILY LONG EX-ENERGY
SAP3,ETFS FOREIGN EXCHANGE LIMITED ETFS 3X SHORT AUD LONG GBP
HEAT,ETFS COMMODITY SECURITIES LIMITED ETFS HEATING OIL
SEUP,ETFS FOREIGN EXCHANGE LIMITED ETFS SHORT EUR LONG USD ¿
OLWP,ETFS OIL SECURITIES LIMITED ETFS WTI 2MTH ¿
SEUR,ETFS FOREIGN EXCHANGE LIMITED ETFS SHORT EUR LONG USD
GBCA,ETFS FOREIGN EXCHANGE LIMITED ETFS LONG CAD SHORT GBP
GBNZ,ETFS FOREIGN EXCHANGE LIMITED ETFS LONG NZD SHORT GBP
LGB3,ETFS FOREIGN EXCHANGE LIMITED ETFS 3X LONG GBP SHORT USD
LSOB,ETFS COMMODITY SECURITIES LIMITED ETFS 2X DAILY LONG SOYBEANS
ZINC,ETFS COMMODITY SECURITIES LIMITED ETFS ZINC
SPET,ETFS COMMODITY SECURITIES LIMITED ETFS 1X DAILY SHORT PETROLEUM
PFCM,ETFS HEDGED COMMODITY SECURITIES LIMITED ETFS GBP DAILY HDG LNG DATED ALL COMMO
OLBP,ETFS OIL SECURITIES LIMITED ETFS BRENT 1MTH ¿
GBAU,ETFS FOREIGN EXCHANGE LIMITED ETFS LONG AUD SHORT GBP
AIGG,ETFS COMMODITY SECURITIES LIMITED ETFS GRAINS ¿
AGGP,ETFS COMMODITY SECURITIES LIMITED ETFS GRAINS
SAGR,ETFS COMMODITY SECURITIES LIMITED ETFS 1X DAILY SHORT AGRICULTURE
PFAG,ETFS HEDGED COMMODITY SECURITIES LIMITED ETFS GBP DAILY HEDGED LONGER DATED AGRI
PFAG,ETFS HEDGED COMMODITY SECURITIES LIMITED ETFS GBP DAILY HEDGED LONGER DATED AGRI
SNRG,ETFS COMMODITY SECURITIES LIMITED ETFS 1X DAILY SHORT ENERGY
USP3,ETFS FOREIGN EXCHANGE LIMITED ETFS 3X LONG USD SHORT GBP
OSW1,ETFS OIL SECURITIES LIMITED ETFS WTI 1YR
SGAS,ETFS COMMODITY SECURITIES LIMITED ETFS 1X DAILY SHORT GASOLINE
SUD5,ETFS FOREIGN EXCHANGE LIMITED ETFS 5X LONG EUR SHORT USD
OSW2,ETFS OIL SECURITIES LIMITED ETFS WTI 2YR
LZIC,ETFS COMMODITY SECURITIES LIMITED ETFS 2X DAILY LONG ZINC
OSB3,ETFS OIL SECURITIES LIMITED ETFS BRENT 3YR
LPMT,ETFS COMMODITY SECURITIES LIMITED ETFS 2X DAILY LONG PRECIOUS METALS
LGBB,ETFS FOREIGN EXCHANGE LIMITED ETFS BULL GBP VS G10 CCY BASKET SEC
OSB2,ETFS OIL SECURITIES LIMITED ETFS BRENT 2YR
CATF,ETFS COMMODITY SECURITIES LIMITED ETFS LONGER DATED LIVE CATTLE
FAIG,ETFS COMMODITY SECURITIES LIMITED ETFS LONGER DATED ALL COMMODITIES
PNGA,ETFS HEDGED COMMODITY SECURITIES LIMITED ETFS GBP DAILY HEDGED NATURAL GAS
SSOB,ETFS COMMODITY SECURITIES LIMITED ETFS 1X DAILY SHORT SOYBEANS
SYP3,ETFS FOREIGN EXCHANGE LIMITED ETFS 3X SHORT JPY LONG GBP
LEU3,ETFS FOREIGN EXCHANGE LIMITED ETFS 3X LONG EUR SHORT USD
SZIC,ETFS COMMODITY SECURITIES LIMITED ETFS 1X DAILY SHORT ZINC
SCOC,ETFS COMMODITY SECURITIES LIMITED ETFS 1X DAILY SHORT COCOA
LSFT,ETFS COMMODITY SECURITIES LIMITED ETFS 2X DAILY LONG SOFTS
COTN,ETFS COMMODITY SECURITIES LIMITED ETFS COTTON
PHGP,ETFS METAL SECURITIES LIMITED ETFS PHYSICAL GOLD ¿
NICK,ETFS COMMODITY SECURITIES LIMITED ETFS NICKEL
AIGA,ETFS COMMODITY SECURITIES LIMITED ETFS AGRICULTURE
SAU3,ETFS FOREIGN EXCHANGE LIMITED ETFS 3X SHORT AUD LONG USD
PUS5,ETFS FOREIGN EXCHANGE LIMITED ETFS 5X SHORT USD LONG GBP
SNOP,ETFS FOREIGN EXCHANGE LIMITED ETFS SHORT NOK LONG USD ¿
PBUL,ETFS HEDGED COMMODITY SECURITIES LIMITED ETFS GBP DAILY HEDGED GOLD
SGB3,ETFS FOREIGN EXCHANGE LIMITED ETFS 3X SHORT GBP LONG USD
AIGO,ETFS COMMODITY SECURITIES LIMITED ETFS PETROLEUM
SUP5,ETFS FOREIGN EXCHANGE LIMITED ETFS 5X SHORT EUR LONG GBP
PIMT,ETFS HEDGED COMMODITY SECURITIES LIMITED ETFS GBP DAILY HEDGED IND MET
SLHO,ETFS COMMODITY SECURITIES LIMITED ETFS 1X DAILY SHORT LEAN HOGS
SEU3,ETFS FOREIGN EXCHANGE LIMITED ETFS 3X SHORT EUR LONG USD
SJPP,ETFS FOREIGN EXCHANGE LIMITED ETFS SHORT JPY LONG USD ¿
3AUL,ETFS COMMODITY SECURITIES LIMITED ETFS 3X DAILY LONG GOLD
PCRD,ETFS HEDGED COMMODITY SECURITIES LIMITED ETFS GBP DAILY HEDGED WTI CRUDE OIL
PSVR,ETFS HEDGED COMMODITY SECURITIES LIMITED ETFS GBP DAILY HEDGED SILVER
SGBS,ETFS METAL SECURITIES LIMITED ETFS PHYSICAL SWISS GOLD
SCNY,ETFS FOREIGN EXCHANGE LIMITED ETFS SHORT CNY LONG USD
PHAU,ETFS METAL SECURITIES LIMITED ETFS PHYSICAL GOLD
EUP3,ETFS FOREIGN EXCHANGE LIMITED ETFS 3X LONG EUR SHORT GBP
GBUS,ETFS FOREIGN EXCHANGE LIMITED ETFS LONG USD SHORT GBP
LINR,ETFS FOREIGN EXCHANGE LIMITED ETFS LONG INR SHORT USD
LCOC,ETFS COMMODITY SECURITIES LIMITED ETFS 2X DAILY LONG COCOA
JPP3,ETFS FOREIGN EXCHANGE LIMITED ETFS 3X LONG JPY SHORT GBP
USGB,ETFS FOREIGN EXCHANGE LIMITED ETFS SHORT USD LONG GBP
SLCT,ETFS COMMODITY SECURITIES LIMITED ETFS 1X DAILY SHORT LIVE CATTLE
LINP,ETFS FOREIGN EXCHANGE LIMITED ETFS LONG INR SHORT USD ¿
SGBS,ETFS METAL SECURITIES LIMITED ETFS PHYSICAL SWISS GOLD
SNGA,ETFS COMMODITY SECURITIES LIMITED ETFS 1X DAILY SHORT NATURAL GAS
FAGR,ETFS COMMODITY SECURITIES LIMITED ETFS LONGER DATED AGRICULTURE
LGRA,ETFS COMMODITY SECURITIES LIMITED ETFS 2X DAILY LONG GRAINS
LLST,ETFS COMMODITY SECURITIES LIMITED ETFS 2X DAILY LONG LIVESTOCK
COPA,ETFS COMMODITY SECURITIES LIMITED ETFS COPPER
SALU,ETFS COMMODITY SECURITIES LIMITED ETFS 1X DAILY SHORT ALUMINIUM
3CFL,ETFS COMMODITY SECURITIES LIMITED ETFS 3X DAILY LONG COFFEE
XFRM,ETFS COMMODITY SECURITIES LIMITED ETFS EX-AGRICULTURE & LIVESTOCK
SLST,ETFS COMMODITY SECURITIES LIMITED ETFS 1X DAILY SHORT LIVESTOCK
UK3L,ETFS EQUITY SECURITIES LIMITED ETFS 3X DAILY LONG FTSE 100
SPMT,ETFS COMMODITY SECURITIES LIMITED ETFS 1X DAILY SHORT PRECIOUS METALS
LBUL,ETFS COMMODITY SECURITIES LIMITED ETFS 2X DAILY LONG GOLD
SSEP,ETFS FOREIGN EXCHANGE LIMITED ETFS SHORT SEK LONG USD ¿
PPMT,ETFS HEDGED COMMODITY SECURITIES LIMITED ETFS GBP DAILY HEDGED PRE MET
SCHP,ETFS FOREIGN EXCHANGE LIMITED ETFS SHORT CHF LONG USD ¿
GBNO,ETFS FOREIGN EXCHANGE LIMITED ETFS LONG NOK SHORT GBP
URGB,ETFS FOREIGN EXCHANGE LIMITED ETFS SHORT EUR LONG GBP
SCYP,ETFS FOREIGN EXCHANGE LIMITED ETFS SHORT CNY LONG USD ¿
3CUL,ETFS COMMODITY SECURITIES LIMITED ETFS 3X DAILY LONG COPPER
SGBX,ETFS METAL SECURITIES LIMITED ETFS PHYSICAL SWISS GOLD
SNOK,ETFS FOREIGN EXCHANGE LIMITED ETFS SHORT NOK LONG USD
SGBB,ETFS FOREIGN EXCHANGE LIMITED ETFS BEAR GBP VS G10 CCY BASKET SEC
LCOP,ETFS COMMODITY SECURITIES LIMITED ETFS 2X DAILY LONG COPPER
SSEK,ETFS FOREIGN EXCHANGE LIMITED ETFS SHORT SEK LONG USD
3NIL,ETFS COMMODITY SECURITIES LIMITED ETFS 3X DAILY LONG NICKEL
LCTO,ETFS COMMODITY SECURITIES LIMITED ETFS 2X DAILY LONG COTTON
LGAS,ETFS COMMODITY SECURITIES LIMITED ETFS 2X DAILY LONG GASOLINE
SUP3,ETFS FOREIGN EXCHANGE LIMITED ETFS 3X SHORT EUR LONG GBP
GBUR,ETFS FOREIGN EXCHANGE LIMITED ETFS LONG EUR SHORT GBP
GRAF,ETFS COMMODITY SECURITIES LIMITED ETFS LONGER DATED GRAINS
SINP,ETFS FOREIGN EXCHANGE LIMITED ETFS SHORT INR LONG USD ¿
TINM,ETFS COMMODITY SECURITIES LIMITED ETFS TIN
SNIK,ETFS COMMODITY SECURITIES LIMITED ETFS 1X DAILY SHORT NICKEL
SINR,ETFS FOREIGN EXCHANGE LIMITED ETFS SHORT INR LONG USD
OSW3,ETFS OIL SECURITIES LIMITED ETFS WTI 3YR
SLEA,ETFS COMMODITY SECURITIES LIMITED ETFS 1X DAILY SHORT LEAD
LALU,ETFS COMMODITY SECURITIES LIMITED ETFS 2X DAILY LONG ALUMINIUM
LALL,ETFS COMMODITY SECURITIES LIMITED ETFS 2X DAILY LONG ALL COMMODITIES
SSUG,ETFS COMMODITY SECURITIES LIMITED ETFS 1X DAILY SHORT SUGAR
LPLA,ETFS COMMODITY SECURITIES LIMITED ETFS 2X DAILY LONG PLATINUM
FIND,ETFS COMMODITY SECURITIES LIMITED ETFS LONGER DATED INDUSTRIAL METALS
CARB,ETFS OIL SECURITIES LIMITED ETFS CARBON SECURITIES EUR
CATL,ETFS COMMODITY SECURITIES LIMITED ETFS LIVE CATTLE
PHPD,ETFS METAL SECURITIES LIMITED ETFS PHYSICAL PALLADIUM
SCOR,ETFS COMMODITY SECURITIES LIMITED ETFS 1X DAILY SHORT CORN
PHPT,ETFS METAL SECURITIES LIMITED ETFS PHYSICAL PLATINUM
LLHO,ETFS COMMODITY SECURITIES LIMITED ETFS 2X DAILY LONG LEAN HOGS
